	genome_id	query_name	cazyme_fam_secstat	e-value
81626	SRS414247_3	SRS414247_3_k119_1129_109	AA6_secFalse	1.6e-84
81627	SRS414247_3	SRS414247_3_k119_1201_2	GH32_secFalse	9.199999999999998e-94
81629	SRS414247_3	SRS414247_3_k119_1397_35	GH1_secFalse	7.499999999999998e-152
81631	SRS414247_3	SRS414247_3_k119_1509_10	GH19_secFalse	4.2e-32
81639	SRS414247_3	SRS414247_3_k119_2231_31	AA1_secTrue	4.2999999999999995e-18
81644	SRS414247_3	SRS414247_3_k119_2503_3	CE19_secTrue	4.9e-17
81672	SRS414247_3	SRS414247_3_k119_4145_2	GT2_Glyco_tranf_2_3_secFalse	1.9e-36
81673	SRS414247_3	SRS414247_3_k119_4145_3	CE4_secFalse	1.5e-27
81674	SRS414247_3	SRS414247_3_k119_4145_3	GH153_secFalse	4.8999999999999983e-175
81687	SRS414247_3	SRS414247_3_k119_4441_18	GT9_secFalse	5.999999999999999e-56
81689	SRS414247_3	SRS414247_3_k119_4441_5	GT30_secFalse	8.599999999999999e-77
81698	SRS414247_3	SRS414247_3_k119_4717_77	CE9_secFalse	1.2999999999999998e-119
81711	SRS414247_3	SRS414247_3_k119_533_39	GT2_Glycos_transf_2_secFalse	2.5e-24
81717	SRS414247_3	SRS414247_3_k119_5960_36	GH102_secFalse	7.499999999999998e-41
81719	SRS414247_3	SRS414247_3_k119_6027_61	GH3_secFalse	2.1e-53
81728	SRS414247_3	SRS414247_3_k119_6749_32	GH23_secFalse	8e-17
81730	SRS414247_3	SRS414247_3_k119_681_6	GH104_secFalse	2e-62
81736	SRS414247_3	SRS414247_3_k119_7349_42	GT51_secFalse	9.999999999999998e-71
81739	SRS414247_3	SRS414247_3_k119_7349_76	GT35_secFalse	4.799999999999997e-284
81740	SRS414247_3	SRS414247_3_k119_7349_77	GT5_secFalse	3.6999999999999987e-163
81743	SRS414247_3	SRS414247_3_k119_7349_80	GH13_9_secFalse	1.6999999999999994e-159
81745	SRS414247_3	SRS414247_3_k119_7349_80	CBM48_secFalse	7.900000000000001e-22
81749	SRS414247_3	SRS414247_3_k119_8220_27	GT2_Glycos_transf_2_secFalse	3.6000000000000003e-28
81762	SRS414247_3	SRS414247_3_k119_8640_20	CE11_secFalse	5.499999999999998e-122
81764	SRS414247_3	SRS414247_3_k119_8687_6	GH24_secFalse	1.9e-47
81772	SRS475534_127	SRS475534_127_k119_111010_18	GH13_20_secFalse	2.3999999999999995e-79
81802	SRS475534_127	SRS475534_127_k119_15326_10	GH31_secFalse	5.0999999999999985e-127
81822	SRS475534_127	SRS475534_127_k119_208848_2	GT35_secFalse	7.199999999999998e-253
81835	SRS475534_127	SRS475534_127_k119_236907_71	GH130_secFalse	8.399999999999998e-91
81848	SRS475534_127	SRS475534_127_k119_274815_16	GH94_secFalse	2.6999999999999987e-255
81849	SRS475534_127	SRS475534_127_k119_274815_30	GT2_Glycos_transf_2_secFalse	5.200000000000001e-18
81850	SRS475534_127	SRS475534_127_k119_274815_32	GH5_4_secFalse	1.1999999999999997e-88
81851	SRS475534_127	SRS475534_127_k119_303191_16	AA4_secFalse	1.5e-25
81859	SRS475534_127	SRS475534_127_k119_326920_59	GH94_secFalse	3.999999999999998e-295
81862	SRS475534_127	SRS475534_127_k119_326920_64	GH5_37_secFalse	3.399999999999999e-124
81871	SRS475534_127	SRS475534_127_k119_334944_23	GH13_39_secFalse	2.0999999999999995e-125
81872	SRS475534_127	SRS475534_127_k119_334944_24	GT35_secFalse	9.999999999999996e-258
81892	SRS475534_127	SRS475534_127_k119_358229_5	GH130_secFalse	3.999999999999999e-86
81894	SRS475534_127	SRS475534_127_k119_362643_3	GH36_secFalse	9.599999999999994e-267
81901	SRS475534_127	SRS475534_127_k119_369594_8	GH27_secFalse	3.099999999999999e-70
81904	SRS475534_127	SRS475534_127_k119_77238_10	GT2_Glycos_transf_2_secFalse	3e-22
81908	SRS475534_127	SRS475534_127_k119_9665_2	GT5_secFalse	1.0999999999999998e-167
81909	SRS475537_70	SRS475537_70_k119_104379_128	GH106_secFalse	1.6e-57
81912	SRS475537_70	SRS475537_70_k119_104379_18	GH13_31_secFalse	1.5999999999999996e-144
81913	SRS475537_70	SRS475537_70_k119_104379_5	GH4_secFalse	7.299999999999999e-65
81915	SRS475537_70	SRS475537_70_k119_104379_66	GH2_secFalse	2.7999999999999997e-103
81916	SRS475537_70	SRS475537_70_k119_104379_78	GH35_secFalse	1.7999999999999994e-119
81917	SRS475537_70	SRS475537_70_k119_104379_85	GT2_Glycos_transf_2_secFalse	8.499999999999999e-31
81918	SRS475537_70	SRS475537_70_k119_106744_43	GH130_secFalse	3.5e-86
81919	SRS475537_70	SRS475537_70_k119_117612_1	CBM67_secFalse	1.3e-16
81920	SRS475537_70	SRS475537_70_k119_117612_1	GH78_secFalse	3.4999999999999994e-154
81921	SRS475537_70	SRS475537_70_k119_117612_23	GH63_secFalse	4.0999999999999996e-30
81922	SRS475537_70	SRS475537_70_k119_117612_25	GH38_secFalse	5.0999999999999986e-76
81923	SRS475537_70	SRS475537_70_k119_117612_34	GH110_secFalse	9.999999999999998e-65
81928	SRS475537_70	SRS475537_70_k119_120039_6	GT2_Glycos_transf_2_secFalse	2.2e-22
81930	SRS475537_70	SRS475537_70_k119_131214_10	CE4_secFalse	1.4e-30
81931	SRS475537_70	SRS475537_70_k119_131214_27	GH78_secFalse	1.4999999999999994e-125
81932	SRS475537_70	SRS475537_70_k119_131214_27	CBM67_secFalse	3.5e-28
81933	SRS475537_70	SRS475537_70_k119_131214_30	GH95_secFalse	4.2999999999999977e-249
81934	SRS475537_70	SRS475537_70_k119_131214_40	GH39_secFalse	6.2e-38
81935	SRS475537_70	SRS475537_70_k119_131214_49	GT28_secFalse	2.3999999999999998e-52
81936	SRS475537_70	SRS475537_70_k119_131214_55	GH38_secFalse	4.099999999999999e-73
81937	SRS475537_70	SRS475537_70_k119_131214_57	GH92_secFalse	6.699999999999998e-134
81939	SRS475537_70	SRS475537_70_k119_131214_64	GH29_secFalse	5.399999999999999e-93
81940	SRS475537_70	SRS475537_70_k119_145756_10	GH38_secFalse	1.0999999999999998e-63
81942	SRS475537_70	SRS475537_70_k119_145756_158	GT35_secFalse	2.2999999999999987e-262
81943	SRS475537_70	SRS475537_70_k119_145756_17	GH89_secFalse	1.3999999999999998e-87
81944	SRS475537_70	SRS475537_70_k119_145756_18	GH125_secFalse	7.599999999999998e-166
81945	SRS475537_70	SRS475537_70_k119_145756_3	GH5_secFalse	1.6e-44
81946	SRS475537_70	SRS475537_70_k119_145756_47	GH36_secFalse	2.299999999999999e-252
81947	SRS475537_70	SRS475537_70_k119_145756_57	GT4_secFalse	1.1e-22
81950	SRS475537_70	SRS475537_70_k119_147762_3	GH31_secFalse	7.199999999999998e-123
81951	SRS475537_70	SRS475537_70_k119_147762_7	GH3_secFalse	1.1e-70
81952	SRS475537_70	SRS475537_70_k119_147762_9	CE4_secFalse	1.3000000000000002e-18
81953	SRS475537_70	SRS475537_70_k119_149314_16	GT51_secFalse	7.399999999999999e-63
81954	SRS475537_70	SRS475537_70_k119_149314_35	GT101_secFalse	4.799999999999998e-87
81956	SRS475537_70	SRS475537_70_k119_149314_49	GH77_secFalse	1.8999999999999992e-152
81957	SRS475537_70	SRS475537_70_k119_161210_3	GT2_Glycos_transf_2_secFalse	5.7999999999999995e-34
81958	SRS475537_70	SRS475537_70_k119_161210_6	GH2_secFalse	1.7999999999999996e-202
81959	SRS475537_70	SRS475537_70_k119_161210_7	GH2_secFalse	1.0999999999999998e-97
81960	SRS475537_70	SRS475537_70_k119_162444_2	GH109_secFalse	5.7e-24
81961	SRS475537_70	SRS475537_70_k119_162444_3	GH109_secFalse	9.9e-24
81962	SRS475537_70	SRS475537_70_k119_171107_14	GT2_Glycos_transf_2_secFalse	3.1e-37
81963	SRS475537_70	SRS475537_70_k119_171107_16	GT4_secFalse	2.2e-37
81964	SRS475537_70	SRS475537_70_k119_171107_20	GH25_secFalse	6e-48
81965	SRS475537_70	SRS475537_70_k119_171107_2	CE4_secFalse	2.0000000000000002e-29
81967	SRS475537_70	SRS475537_70_k119_171107_7	GH123_secFalse	3.3e-30
81970	SRS475537_70	SRS475537_70_k119_19961_27	GH25_secFalse	2.2e-37
81971	SRS475537_70	SRS475537_70_k119_19961_37	GT5_secFalse	1.2999999999999993e-179
81972	SRS475537_70	SRS475537_70_k119_19961_40	GH13_9_secFalse	5.099999999999998e-159
81973	SRS475537_70	SRS475537_70_k119_19961_40	CBM48_secFalse	6.1e-19
81974	SRS475537_70	SRS475537_70_k119_19961_52	GT2_Glycos_transf_2_secFalse	7.6e-37
81975	SRS475537_70	SRS475537_70_k119_207561_26	GT2_Glycos_transf_2_secFalse	8e-30
81976	SRS475537_70	SRS475537_70_k119_207561_5	GT2_Glycos_transf_2_secFalse	1.2e-25
81984	SRS475537_70	SRS475537_70_k119_56755_74	GH109_secFalse	9.599999999999998e-136
81989	SRS475537_70	SRS475537_70_k119_57537_19	GT4_secFalse	1.8e-25
81990	SRS475537_70	SRS475537_70_k119_57537_49	GH109_secFalse	2.1e-19
81992	SRS475537_70	SRS475537_70_k119_57846_104	GH78_secFalse	2.2999999999999993e-111
81994	SRS475537_70	SRS475537_70_k119_57846_110	GH29_secFalse	3.4e-81
81995	SRS475537_70	SRS475537_70_k119_57846_118	GT4_secFalse	6.2e-32
81996	SRS475537_70	SRS475537_70_k119_57846_121	GT4_secFalse	5.2e-29
81997	SRS475537_70	SRS475537_70_k119_57846_122	GH105_secFalse	2.7e-24
81998	SRS475537_70	SRS475537_70_k119_57846_135	GH127_secFalse	1.6999999999999999e-19
81999	SRS475537_70	SRS475537_70_k119_57846_167	GH38_secFalse	6.6e-85
82000	SRS475537_70	SRS475537_70_k119_57846_168	GT4_secFalse	7.9e-24
82002	SRS475537_70	SRS475537_70_k119_57846_175	GT32_secFalse	2.3e-22
82003	SRS475537_70	SRS475537_70_k119_57846_183	GH38_secFalse	1.2e-48
82006	SRS475537_70	SRS475537_70_k119_57846_220	GH27_secFalse	2.1999999999999998e-66
82007	SRS475537_70	SRS475537_70_k119_57846_225	GH109_secFalse	3.1e-24
82009	SRS475537_70	SRS475537_70_k119_57846_233	GT2_Glycos_transf_2_secFalse	1.5e-25
82011	SRS475537_70	SRS475537_70_k119_57846_23	GH13_39_secFalse	4.399999999999998e-137
82012	SRS475537_70	SRS475537_70_k119_57846_236	GH36_secFalse	2.4e-48
82013	SRS475537_70	SRS475537_70_k119_57846_238	GT2_Glycos_transf_2_secFalse	5.999999999999999e-40
82016	SRS475537_70	SRS475537_70_k119_57846_29	GH29_secFalse	1.6999999999999995e-68
82020	SRS475537_70	SRS475537_70_k119_57846_45	GH3_secFalse	8.9e-62
82021	SRS475537_70	SRS475537_70_k119_57846_60	GH109_secFalse	2.6e-23
82024	SRS475537_70	SRS475537_70_k119_57846_74	GH3_secFalse	4.099999999999999e-66
82025	SRS475537_70	SRS475537_70_k119_57846_84	GT4_secFalse	3.4e-26
82027	SRS475537_70	SRS475537_70_k119_57846_8	GH151_secFalse	1.0999999999999999e-44
82028	SRS475537_70	SRS475537_70_k119_77915_106	GT2_Glycos_transf_2_secFalse	4.5999999999999995e-38
82029	SRS475537_70	SRS475537_70_k119_77915_11	GH109_secFalse	1.3e-24
82030	SRS475537_70	SRS475537_70_k119_77915_22	GT2_Glycos_transf_2_secFalse	1e-30
82031	SRS475537_70	SRS475537_70_k119_77915_52	GT4_secFalse	3.3e-24
82032	SRS475537_70	SRS475537_70_k119_77915_53	GT2_Glycos_transf_2_secFalse	1.3e-33
82033	SRS475537_70	SRS475537_70_k119_77915_55	GT4_secFalse	2.6e-34
82034	SRS475537_70	SRS475537_70_k119_77915_58	GH16_secFalse	4.4999999999999996e-34
82036	SRS475537_70	SRS475537_70_k119_78746_10	GT4_secFalse	2.6e-24
82037	SRS475537_70	SRS475537_70_k119_78746_11	GT4_secFalse	5.7000000000000005e-19
82039	SRS475537_70	SRS475537_70_k119_78746_14	GT2_Glycos_transf_2_secFalse	4.0999999999999993e-38
82040	SRS475537_70	SRS475537_70_k119_78746_9	GT4_secFalse	1.9e-29
82041	SRS475537_70	SRS475537_70_k119_92762_109	GT2_Glycos_transf_2_secFalse	7e-33
82042	SRS475537_70	SRS475537_70_k119_92762_147	GT2_Glycos_transf_2_secFalse	8.1e-23
82043	SRS475537_70	SRS475537_70_k119_92762_148	GT2_Glycos_transf_2_secFalse	1.9000000000000003e-21
82046	SRS475537_70	SRS475537_70_k119_92762_44	GH5_54_secFalse	1.1999999999999999e-66
82048	SRS475542_2	SRS475542_2_k119_112897_22	GT28_secFalse	7.7e-49
82050	SRS475542_2	SRS475542_2_k119_115893_39	GH33_secFalse	1.3000000000000002e-28
82053	SRS475542_2	SRS475542_2_k119_150103_19	GT83_secFalse	9.599999999999998e-113
82054	SRS475542_2	SRS475542_2_k119_150103_53	CE4_secFalse	3.1e-31
82057	SRS475542_2	SRS475542_2_k119_175723_15	GT9_secFalse	3.8999999999999995e-65
82058	SRS475542_2	SRS475542_2_k119_175723_16	GT9_secFalse	1.8e-50
82060	SRS475542_2	SRS475542_2_k119_175723_38	GT2_Glycos_transf_2_secFalse	2e-18
82062	SRS475542_2	SRS475542_2_k119_175723_41	GT4_secFalse	2.9999999999999996e-37
82063	SRS475542_2	SRS475542_2_k119_175723_42	GT8_secFalse	5.5e-51
82064	SRS475542_2	SRS475542_2_k119_175723_44	GT2_Glycos_transf_2_secFalse	3.3e-43
82066	SRS475542_2	SRS475542_2_k119_215984_123	CE4_secFalse	3.6e-23
82071	SRS475542_2	SRS475542_2_k119_239027_6	GT26_secFalse	6.599999999999999e-68
82072	SRS475542_2	SRS475542_2_k119_239027_9	GT2_Glyco_tranf_2_3_secFalse	5.6000000000000005e-33
82073	SRS475542_2	SRS475542_2_k119_256151_13	GT83_secFalse	5.799999999999999e-115
82075	SRS475542_2	SRS475542_2_k119_256151_56	CE4_secFalse	8.9e-20
82077	SRS475542_2	SRS475542_2_k119_262275_8	GH171_secFalse	2.599999999999999e-118
82079	SRS475542_2	SRS475542_2_k119_38848_36	CE4_secFalse	1.5e-30
82082	SRS475542_2	SRS475542_2_k119_38848_84	CE11_secFalse	2.3999999999999995e-97
82083	SRS475542_2	SRS475542_2_k119_38848_88	GT19_secFalse	4.799999999999999e-126
82084	SRS475542_2	SRS475542_2_k119_38848_90	GT30_secFalse	2.7999999999999996e-54
82086	SRS475542_2	SRS475542_2_k119_45328_111	AA4_secFalse	2.4e-30
82087	SRS475542_2	SRS475542_2_k119_45328_51	AA4_secFalse	9.799999999999999e-28
82088	SRS475542_2	SRS475542_2_k119_45328_52	AA4_secFalse	5.999999999999999e-20
82089	SRS475542_2	SRS475542_2_k119_45328_53	AA4_secFalse	6.900000000000001e-26
82090	SRS475542_2	SRS475542_2_k119_84617_1	GT51_secFalse	5.599999999999999e-75
82091	SRS475542_2	SRS475542_2_k119_87228_11	GT51_secFalse	4.799999999999999e-63
82092	SRS475542_2	SRS475542_2_k119_96205_41	GT28_secFalse	4.0999999999999993e-26
82093	SRS475542_2	SRS475542_2_k119_96205_7	GT2_Glycos_transf_2_secFalse	8.8e-32
82095	SRS475566_21	SRS475566_21_k119_110626_2	GH106_secFalse	1.5e-58
82096	SRS475566_21	SRS475566_21_k119_111975_100	GH29_secFalse	4.2999999999999996e-67
82097	SRS475566_21	SRS475566_21_k119_111975_126	PL27_secFalse	7.3e-107
82098	SRS475566_21	SRS475566_21_k119_111975_15	GH5_13_secFalse	7.799999999999998e-112
82099	SRS475566_21	SRS475566_21_k119_111975_21	GH33_secFalse	1.2e-18
82100	SRS475566_21	SRS475566_21_k119_111975_23	GH130_secFalse	7.599999999999998e-90
82103	SRS475566_21	SRS475566_21_k119_111975_40	GT2_Glycos_transf_2_secFalse	7.6e-33
82104	SRS475566_21	SRS475566_21_k119_111975_41	GH39_secFalse	1.6999999999999993e-103
82105	SRS475566_21	SRS475566_21_k119_111975_43	CE9_secFalse	3.8999999999999995e-111
82107	SRS475566_21	SRS475566_21_k119_111975_4	GH57_secFalse	1.4000000000000002e-23
82108	SRS475566_21	SRS475566_21_k119_111975_5	CE7_secFalse	4.4e-54
82112	SRS475566_21	SRS475566_21_k119_111975_62	GH148_secFalse	6.8e-22
82113	SRS475566_21	SRS475566_21_k119_111975_68	GH39_secTrue	8.6e-19
82116	SRS475566_21	SRS475566_21_k119_111975_72	GH2_secFalse	3.299999999999998e-218
82117	SRS475566_21	SRS475566_21_k119_111975_80	GH4_secFalse	1.4999999999999998e-62
82118	SRS475566_21	SRS475566_21_k119_111975_89	GT2_Glycos_transf_2_secFalse	3.1e-16
82119	SRS475566_21	SRS475566_21_k119_111975_94	GH36_secFalse	7.8e-35
82124	SRS475566_21	SRS475566_21_k119_115108_1	GH39_secFalse	4.2e-19
82126	SRS475566_21	SRS475566_21_k119_118028_16	GH109_secFalse	3.7000000000000004e-26
82127	SRS475566_21	SRS475566_21_k119_118028_17	GH5_19_secFalse	5.5e-36
82129	SRS475566_21	SRS475566_21_k119_123881_29	GH2_secFalse	2.4999999999999994e-91
82130	SRS475566_21	SRS475566_21_k119_125240_1	GH148_secFalse	3.3e-35
82131	SRS475566_21	SRS475566_21_k119_125240_1	GH148_secFalse	9.500000000000001e-22
82132	SRS475566_21	SRS475566_21_k119_125240_21	GH78_secFalse	1.8e-53
82133	SRS475566_21	SRS475566_21_k119_125240_21	CBM67_secFalse	2.5e-28
82134	SRS475566_21	SRS475566_21_k119_125240_23	CE12_secFalse	4.899999999999999e-71
82136	SRS475566_21	SRS475566_21_k119_125240_26	GH38_secFalse	7.5e-36
82137	SRS475566_21	SRS475566_21_k119_125240_3	GH28_secTrue	9.2e-49
82138	SRS475566_21	SRS475566_21_k119_125240_6	GH127_secFalse	3.2e-38
82140	SRS475566_21	SRS475566_21_k119_130292_14	GH109_secTrue	4.7e-20
82142	SRS475566_21	SRS475566_21_k119_130292_19	GH129_secFalse	2.2e-52
82145	SRS475566_21	SRS475566_21_k119_136633_4	GH35_secFalse	2.6999999999999995e-96
82147	SRS475566_21	SRS475566_21_k119_158612_17	GH78_secFalse	2.4e-47
82148	SRS475566_21	SRS475566_21_k119_158612_21	GH5_19_secFalse	2.0999999999999997e-35
82150	SRS475566_21	SRS475566_21_k119_158612_27	GT2_Glycos_transf_2_secFalse	1.5e-23
82152	SRS475566_21	SRS475566_21_k119_158612_31	GT4_secFalse	8.2e-37
82154	SRS475566_21	SRS475566_21_k119_158612_3	GH39_secFalse	1.9e-20
82159	SRS475566_21	SRS475566_21_k119_165065_14	GH38_secFalse	6.299999999999999e-79
82160	SRS475566_21	SRS475566_21_k119_165065_17	GH127_secFalse	2.2e-49
82161	SRS475566_21	SRS475566_21_k119_165065_3	GH148_secTrue	1.3e-16
82162	SRS475566_21	SRS475566_21_k119_165065_3	GH148_secTrue	6.099999999999999e-40
82164	SRS475566_21	SRS475566_21_k119_165065_8	GH148_secTrue	2.4e-29
82170	SRS475566_21	SRS475566_21_k119_168394_4	GT83_secFalse	2.9e-16
82171	SRS475566_21	SRS475566_21_k119_170461_1	CE20_secTrue	4.0999999999999995e-36
82172	SRS475566_21	SRS475566_21_k119_170461_1	CE20_secTrue	5.2e-40
82174	SRS475566_21	SRS475566_21_k119_170461_25	CE19_secFalse	1.1999999999999999e-28
82175	SRS475566_21	SRS475566_21_k119_170461_26	CE19_secFalse	8.7e-31
82177	SRS475566_21	SRS475566_21_k119_170461_37	GH50_secFalse	3.3999999999999997e-38
82178	SRS475566_21	SRS475566_21_k119_170461_37	GH50_secFalse	3.899999999999999e-89
82179	SRS475566_21	SRS475566_21_k119_170461_55	GH142_secFalse	6.699999999999999e-150
82180	SRS475566_21	SRS475566_21_k119_170461_56	GH137_secFalse	9.1e-17
82181	SRS475566_21	SRS475566_21_k119_170461_63	GH105_secFalse	1.8000000000000002e-54
82186	SRS475566_21	SRS475566_21_k119_172113_1	GH39_secFalse	4.2e-19
82193	SRS475566_21	SRS475566_21_k119_172448_4	GH148_secFalse	3.2e-18
82194	SRS475566_21	SRS475566_21_k119_172448_4	GH148_secFalse	7e-30
82198	SRS475566_21	SRS475566_21_k119_181652_14	CE1_secFalse	1.2e-21
82199	SRS475566_21	SRS475566_21_k119_181652_21	GH42_secFalse	1.1e-21
82201	SRS475566_21	SRS475566_21_k119_181652_34	GH36_secFalse	8.9e-59
82202	SRS475566_21	SRS475566_21_k119_181652_42	GH109_secFalse	5e-16
82203	SRS475566_21	SRS475566_21_k119_181652_43	CE20_secFalse	6.3e-45
82204	SRS475566_21	SRS475566_21_k119_181652_43	CE20_secFalse	9.9e-40
82205	SRS475566_21	SRS475566_21_k119_181652_53	GH127_secFalse	7.299999999999997e-191
82206	SRS475566_21	SRS475566_21_k119_181652_56	GT83_secFalse	7.399999999999999e-76
82207	SRS475566_21	SRS475566_21_k119_181652_61	GH36_secFalse	2.2999999999999996e-56
82208	SRS475566_21	SRS475566_21_k119_181652_63	GT112_secFalse	1.5999999999999995e-172
82211	SRS475566_21	SRS475566_21_k119_220078_27	GH39_secTrue	5.8e-25
82214	SRS475566_21	SRS475566_21_k119_220078_32	GH148_secTrue	1.2e-20
82215	SRS475566_21	SRS475566_21_k119_220078_32	GH148_secTrue	9.900000000000001e-35
82216	SRS475566_21	SRS475566_21_k119_220078_3	GH29_secFalse	4.9999999999999995e-98
82219	SRS475566_21	SRS475566_21_k119_220078_56	GH148_secFalse	7.3e-19
82220	SRS475566_21	SRS475566_21_k119_220078_58	GH95_secFalse	3.6e-23
82226	SRS475566_21	SRS475566_21_k119_229070_44	CBM9_secTrue	1.5e-16
82227	SRS475566_21	SRS475566_21_k119_229070_44	GH39_secTrue	1e-23
82230	SRS475566_21	SRS475566_21_k119_229070_51	GH5_secFalse	1.3e-16
82232	SRS475566_21	SRS475566_21_k119_240328_5	GH109_secFalse	1.2e-22
82236	SRS475566_21	SRS475566_21_k119_242591_6	GH151_secFalse	6.7e-27
82237	SRS475566_21	SRS475566_21_k119_245992_19	GT9_secFalse	6.1e-44
82238	SRS475566_21	SRS475566_21_k119_245992_28	GH2_secFalse	4.899999999999999e-31
82241	SRS475566_21	SRS475566_21_k119_245992_29	GH36_secFalse	7.499999999999999e-47
82242	SRS475566_21	SRS475566_21_k119_245992_36	GH109_secFalse	5.0000000000000005e-25
82243	SRS475566_21	SRS475566_21_k119_245992_42	GH1_secFalse	2.7999999999999994e-100
82247	SRS475566_21	SRS475566_21_k119_24734_16	CBM67_secFalse	8.6e-30
82248	SRS475566_21	SRS475566_21_k119_24734_16	GH78_secFalse	9.899999999999997e-127
82250	SRS475566_21	SRS475566_21_k119_24734_25	GH148_secFalse	3.1e-19
82253	SRS475566_21	SRS475566_21_k119_24734_60	GH5_secFalse	5.5000000000000006e-17
82254	SRS475566_21	SRS475566_21_k119_24734_6	PL8_3_secTrue	1.1e-39
82255	SRS475566_21	SRS475566_21_k119_253844_101	CE4_secFalse	4.9000000000000004e-29
82256	SRS475566_21	SRS475566_21_k119_253844_109	GH3_secFalse	4.599999999999999e-64
82259	SRS475566_21	SRS475566_21_k119_253844_115	GH78_secFalse	2.3e-46
82261	SRS475566_21	SRS475566_21_k119_253844_123	PL11_secFalse	1.6999999999999997e-118
82264	SRS475566_21	SRS475566_21_k119_253844_157	GH95_secFalse	2.2e-56
82266	SRS475566_21	SRS475566_21_k119_253844_179	CE4_secFalse	4.9e-17
82267	SRS475566_21	SRS475566_21_k119_253844_181	CE1_secFalse	8.9e-51
82268	SRS475566_21	SRS475566_21_k119_253844_187	GT30_secFalse	1.7e-56
82269	SRS475566_21	SRS475566_21_k119_253844_19	GH148_secFalse	9.999999999999999e-32
82271	SRS475566_21	SRS475566_21_k119_253844_192	GT5_secFalse	4.299999999999998e-174
82272	SRS475566_21	SRS475566_21_k119_253844_200	CBM9_secTrue	3e-18
82273	SRS475566_21	SRS475566_21_k119_253844_201	GH78_secFalse	9.499999999999999e-64
82275	SRS475566_21	SRS475566_21_k119_253844_221	GH39_secFalse	1.3999999999999998e-16
82281	SRS475566_21	SRS475566_21_k119_253844_233	GT28_secFalse	2.7e-39
82283	SRS475566_21	SRS475566_21_k119_253844_33	GH148_secFalse	4.2999999999999995e-18
82284	SRS475566_21	SRS475566_21_k119_253844_42	CE4_secFalse	6.5e-26
82286	SRS475566_21	SRS475566_21_k119_253844_47	GT2_Glycos_transf_2_secFalse	4.4e-22
82289	SRS475566_21	SRS475566_21_k119_253844_53	GH78_secFalse	3.4e-89
82290	SRS475566_21	SRS475566_21_k119_253844_54	CE7_secTrue	4.2e-48
82291	SRS475566_21	SRS475566_21_k119_253844_55	GH5_secTrue	1.3999999999999999e-36
82295	SRS475566_21	SRS475566_21_k119_253844_59	GH39_secFalse	2.8999999999999996e-21
82298	SRS475566_21	SRS475566_21_k119_253844_64	GH51_secFalse	1.2999999999999997e-51
82299	SRS475566_21	SRS475566_21_k119_253844_80	GH78_secFalse	1.8999999999999995e-80
82300	SRS475566_21	SRS475566_21_k119_25790_10	GH129_secFalse	2.9999999999999996e-34
82301	SRS475566_21	SRS475566_21_k119_25790_20	GH36_secFalse	5.0999999999999986e-76
82302	SRS475566_21	SRS475566_21_k119_25790_23	GH16_secFalse	2.8999999999999997e-27
82303	SRS475566_21	SRS475566_21_k119_25790_39	GT4_secFalse	1.1999999999999999e-19
82305	SRS475566_21	SRS475566_21_k119_25790_45	GT4_secFalse	9.799999999999999e-35
82307	SRS475566_21	SRS475566_21_k119_25790_47	GT4_secFalse	1.5e-26
82308	SRS475566_21	SRS475566_21_k119_25790_49	GT26_secFalse	5.5e-57
82309	SRS475566_21	SRS475566_21_k119_262992_132	GT2_Glyco_tranf_2_3_secFalse	6.500000000000001e-29
82313	SRS475566_21	SRS475566_21_k119_262992_2	GH148_secFalse	4e-27
82314	SRS475566_21	SRS475566_21_k119_262992_28	GH5_secTrue	4.199999999999999e-37
82316	SRS475566_21	SRS475566_21_k119_262992_34	GH39_secFalse	4e-18
82318	SRS475566_21	SRS475566_21_k119_262992_36	CBM67_secFalse	1.6e-33
82319	SRS475566_21	SRS475566_21_k119_262992_36	GH78_secFalse	2.8999999999999988e-151
82320	SRS475566_21	SRS475566_21_k119_262992_39	GH109_secFalse	1.1000000000000001e-16
82321	SRS475566_21	SRS475566_21_k119_262992_44	GT2_Glycos_transf_2_secFalse	6.9e-21
82324	SRS475566_21	SRS475566_21_k119_26752_12	GH109_secFalse	4.8e-22
82326	SRS475566_21	SRS475566_21_k119_26752_17	CE9_secFalse	8.399999999999997e-109
